"Pre_pri_sch_expectancy","Pri_sch_expectancy","Sec_sch_expectancy","Pri_sec_sch_expectancy","Lower_sec_completion","Upper_sec_completion","Gov_ex","Gov_ex_percent_GDP","Literacy_rate","Population","Pre_pri_enrolment_num","Pre_pri_enrolment_ratio","Pri_enrolment_num","Pri_enrolment_ratio","Pri_completion","Sec_enrolment_num","Sec_enrolment_ratio","Ter_enrolment_num","STEM_ter_grad_percent","Illiterate_pop","Pre_pri_pupil_teacher_ratio","Gov_ex_capita","Gov_ex_3","Log_gov_ex_3","PISA_math_new","PISA_sci_new","PISA_read_new","GDP_1","GDP_growth_1","GDP_capita_1","GDP_capita_growth_1"
0.97088,NA,NA,NA,NA,NA,NA,NA,NA,56814306,1527000,32.36252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,369.702394016667,429.230451086667,439.462944014286,NA,NA,NA,NA
0.92857,5.229,NA,NA,NA,NA,NA,NA,NA,58148384,1468000,30.95219,7884202,104.58009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,444.52166987619,383.113234723333,439.462944014286,NA,NA,NA,NA
NA,5.24945,NA,NA,NA,NA,NA,NA,NA,59512619,NA,NA,7993019,104.98899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,444.52166987619,483.437309633333,482.767545861403,14094687821,3.805855668,231.4522858,1.446467412
1.0107,5.24693,NA,NA,NA,NA,NA,NA,NA,60896721,1630321,33.69007,8005981,104.37469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,444.52166987619,389.29312061,431.497405711111,26336616250,2.789291575,422.7802977,0.483932799
1.0397,5.25944,NA,NA,NA,NA,NA,NA,NA,62293856,1701681,34.65653,8125836,105.1889,NA,NA,NA,121159,NA,NA,NA,NA,NA,NA,444.52166987619,389.29312061,431.497405711111,36658108850,3.583469633,575.4626827,1.293784899
1.0002,5.43853,NA,NA,NA,NA,NA,NA,NA,63701972,1667888,33.34002,8484685,108.77062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,444.52166987619,505.758360058139,431.497405711111,25423812649,5.135011671,390.4122234,2.844953178
1.08835,5.48648,NA,NA,NA,NA,NA,NA,NA,65120439,1851597,36.27828,8666252,109.72967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,397.576521075,399.980581138889,401.95708067963,6293304975,7.364512893,94.56473524,5.057839109
1.03888,5.40208,NA,NA,NA,NA,NA,NA,87.59645,66550234,1801806,34.62932,8663481,108.04156,NA,NA,NA,175856,NA,5083938,NA,NA,NA,NA,444.52166987619,505.758360058139,431.497405711111,6471740806,5.10091814,95.18825998,2.877013895
0.94954,5.26041,2.44326,7.70368,NA,NA,NA,NA,NA,67988862,1667888,31.65128,8583052,105.20824,NA,3651719,34.90376,185788,NA,NA,NA,NA,NA,NA,418.743741424242,397.639310298485,456.69314341,9613369520,5.960843932,138.4474504,3.751040782
0.86301,5.33761,NA,NA,NA,NA,NA,NA,NA,69436954,1534900,28.76686,8862292,106.75215,NA,NA,NA,129600,NA,NA,NA,NA,NA,NA,444.52166987619,505.758360058139,431.497405711111,9866990236,8.64604746,139.2001228,6.428888164
0.83014,5.38506,NA,NA,NA,NA,NA,NA,NA,70883481,1496100,27.6712,9090800,107.70129,NA,NA,NA,106900,NA,NA,NA,NA,NA,NA,444.52166987619,505.758360058139,431.497405711111,13180953598,8.072730657,182.3084018,5.954902802
0.83481,5.55496,NA,NA,NA,NA,NA,NA,NA,72300308,1521000,27.82699,9527200,111.09923,NA,NA,NA,136800,NA,NA,NA,NA,NA,NA,397.576521075,399.980581138889,401.95708067963,16286433533,8.838980952,221.1291752,6.842654409
0.90163,5.61984,NA,NA,NA,NA,NA,NA,NA,73651218,1655500,30.05421,9782900,112.39673,NA,NA,NA,157100,NA,NA,NA,NA,NA,NA,397.576521075,399.980581138889,401.95708067963,20736164459,9.540480175,276.8126628,7.699108894
0.99762,5.69297,NA,NA,NA,NA,NA,NA,NA,74910461,1840800,33.25404,10047564,113.85931,NA,NA,NA,203300,NA,NA,NA,NA,NA,NA,397.576521075,399.980581138889,401.95708067963,24657470575,9.340017496,324.1472239,7.675128225
1.04848,5.72595,NA,NA,NA,NA,NA,NA,NA,76068743,1931611,34.94934,10228800,114.51897,NA,NA,NA,297900,NA,NA,NA,NA,NA,NA,397.576521075,399.980581138889,401.95708067963,26843700442,8.152084143,348.0174071,6.659536764
1.13808,5.78624,NA,NA,NA,NA,NA,NA,NA,77133214,2092700,37.9361,10431300,115.72478,NA,NA,NA,509300,NA,NA,NA,NA,NA,NA,397.576521075,399.980581138889,401.95708067963,27209602050,5.764455464,348.3243173,4.434203523
1.18551,5.7729,4.07821,9.85111,NA,NA,NA,NA,NA,78115710,2165946,39.51692,10435508,114.7698,NA,6818774,58.26018,726302,NA,NA,NA,NA,NA,NA,316.047787816667,397.639310298485,417.391683925397,28683659007,4.773586881,362.9195028,3.553781775
1.20223,5.6218,NA,NA,NA,NA,NA,NA,90.2783,79035871,2179349,40.3548,10250214,111.92417,NA,NA,NA,810072,NA,5166513,53.21586,NA,NA,NA,397.576521075,399.980581138889,401.95708067963,31172518403,6.787316408,390.0933309,5.6186354
1.20046,5.49353,NA,NA,51.31,16.42,NA,NA,90.15613,79910412,2124142,40.78903,10063025,109.52826,85.71,NA,NA,732187,NA,5371206,43.64197,NA,NA,NA,444.52166987619,505.758360058139,502.708390120106,32685198735,6.192893312,404.8078612,5.098526177
1.24821,5.33369,NA,NA,NA,NA,NA,NA,NA,80742499,2113594,42.28309,9751434,106.55013,NA,NA,NA,749253,NA,NA,38.11162,NA,NA,NA,444.52166987619,505.758360058139,502.708390120106,35064105501,6.320820988,430.0528724,5.288175995
1.33133,5.14688,NA,NA,63.45,28.53,NA,NA,NA,81534407,2120345,45.29814,9336913,103.07186,89.05,NA,NA,784675,NA,NA,NA,NA,NA,NA,444.52166987619,505.758360058139,502.708390120106,39552513316,6.899063492,480.5798343,5.902514029
1.48693,5.01065,NA,NA,NA,NA,NA,NA,NA,82301656,2143881,49.56449,8841004,100.21296,NA,NA,NA,829459,NA,NA,NA,NA,NA,NA,444.52166987619,505.758360058139,502.708390120106,45427854693,7.536410612,546.909619,6.55097112
1.6299,4.94648,NA,NA,NA,NA,NA,NA,NA,83062821,2175053,54.32998,8350191,98.92959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,444.52166987619,425.067425,502.708390120106,57633255618,7.547247727,687.4797274,6.559631518
1.78638,4.83858,NA,NA,NA,NA,NA,NA,NA,83832661,2332658,59.80497,7773484,97.72135,NA,NA,NA,1354543,21.25388,NA,NA,NA,NA,NA,444.52166987619,425.067425,502.708390120106,66371664817,6.977954812,784.3723759,5.985664406
1.95922,4.85089,NA,NA,79.28,35.57,NA,NA,NA,84617540,2511239,65.65772,7317813,98.12531,95.03,NA,NA,1427046,NA,NA,NA,NA,NA,NA,417.524934466667,425.067425,502.708390120106,77414425532,7.129504484,906.2842299,6.123617296
2.04356,4.98944,NA,NA,NA,NA,NA,NA,NA,85419591,2617167,68.02237,7041312,99.78874,NA,NA,NA,1587609,20.46433,NA,NA,NA,NA,NA,417.524934466667,425.067425,502.708390120106,99130304099,5.661771208,1149.424495,4.652442416
2.05798,5.06301,NA,NA,NA,NA,6448.09839,18.05421,NA,86243413,2687037,68.25603,6871795,101.65875,NA,NA,NA,1654846,19.76412,NA,NA,74.7662710194459,NA,NA,483.931644498333,385.992542684749,494.446625154545,1.06e+11,5.397897543,1217.268583,4.370659462
2.10061,5.10298,NA,NA,77.66713,35.1021,6698.47649,15.239,93.52045,87092252,2810625,69.36865,6745016,102.32125,95.59169,NA,NA,1774321,19.75734,4269844,NA,76.9124271812377,NA,NA,483.931644498333,385.992542684749,494.446625154545,1.16e+11,6.423238217,1317.890646,5.364173555
2.14452,5.28017,NA,NA,NA,NA,7603.42805,17.11449,NA,87967651,2901633,71.2737,6922624,105.70917,NA,NA,NA,2020413,16.76247,NA,NA,86.4343649462687,NA,NA,483.931644498333,385.992542684749,494.446625154545,1.36e+11,6.240302749,1525.119025,5.159950016
2.24539,5.35866,NA,NA,80.54251,48.39104,7569.22227,17.81127,NA,88871561,3070794,74.55041,7048493,107.19372,95.5281,NA,NA,2229494,NA,NA,19.60853,85.1703535397561,74.7662710194459,4.31436686108452,483.931644498333,385.992542684749,494.446625154545,1.56e+11,5.247367156,1735.152116,4.156777011
2.37819,5.38724,NA,NA,NA,NA,9157.24623,18.78496,NA,89802487,3320328,78.88569,7100950,107.7544,NA,NA,NA,2261204,24.0492,NA,NA,101.970964679408,76.9124271812377,4.34266746529207,511.3382075,528.423259,508.2189904,1.71e+11,5.421882991,1886.69017,4.317549749
2.48543,5.42247,NA,NA,NA,NA,9860.84981,18.51551,NA,90753472,3551082,82.42049,7202767,108.4109,NA,NA,NA,2250030,NA,NA,19.43487,108.655344998812,86.4343649462687,4.45938533916512,505.731571666667,527.163672666667,501.0705936,1.86e+11,5.983654637,2030.278447,4.872835171
2.46135,5.51729,NA,NA,83.43417,55.10667,NA,NA,NA,91714595,3614066,82.04487,7434848,110.32963,96.57267,NA,NA,2692124,NA,NA,18.04092,NA,85.1703535397561,4.44465341013364,500.124935833333,525.904086333333,493.9221968,1.93e+11,6.679288789,2085.101349,5.570525948
2.5192,5.49658,NA,NA,NA,NA,NA,NA,NA,92677076,3754975,83.97326,7543632,109.88699,NA,NA,NA,2466643,23.41543,NA,17.65618,NA,101.970964679408,4.62468811275512,494.5183,524.6445,486.7738,2.05e+11,6.210811668,2192.174482,5.11813729
2.63427,5.5604,NA,NA,NA,NA,9102.70195,15.6049,NA,93638724,3978521,87.80915,7790009,111.20492,NA,NA,NA,2307361,22.67548,NA,17.41589,97.2108713271232,108.655344998812,4.68818090014325,494.904009166667,530.891291566667,492.6844088,2.24e+11,6.81224566,2365.521615,5.728088412
2.89596,5.46365,NA,NA,NA,NA,NA,NA,NA,94596642,4409576,96.53198,7801560,109.15083,NA,NA,NA,NA,NA,NA,17.79296,NA,NA,NA,495.289718333333,537.138083133333,498.5950176,2.45e+11,7.075788617,2566.447487,6.016398379
3.00705,5.53407,NA,NA,NA,NA,9985.79966,14.4683,95.00038,95540395,4599841,100.23493,8041842,110.59481,NA,NA,NA,NA,NA,3669981,17.41533,104.519137271727,NA,NA,495.6754275,543.3848747,504.5056264,2.62e+11,7.017434882,2715.27598,6.001036651
2.86972,5.76811,NA,NA,NA,NA,NA,NA,NA,96462000,4415233,95.88879,8506562,115.43517,NA,NA,NA,1966245,NA,NA,16.88703,NA,97.2108713271232,4.57688255014147,376.870532413248,530.068614044445,414.404705191111,2.71e+11,2.905835584,2785.724157,1.979230846
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.507587098788,503.241000007527,502.543002135897,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,93203,NA,NA,16500,NA,NA,11799,NA,2122,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,95929,NA,NA,17000,NA,NA,11000,NA,2119,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,96183,NA,NA,NA,NA,NA,10700,NA,2120,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,99636,2450,NA,NA,NA,NA,12000,NA,1990,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,99853,2561,NA,12641,NA,NA,11326,NA,2148,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,NA,NA,NA,NA
1.26308,6.86059,5.13462,11.99522,NA,NA,NA,NA,NA,100068,2631,126.30821,15904,114.34323,NA,12828,85.57705,2608,NA,NA,NA,NA,NA,NA,374.4316999575,347.345163761111,334.186662466667,NA,NA,NA,NA
1.23957,7.16833,5.51941,12.68773,NA,NA,NA,NA,NA,100348,2556,123.95732,16069,119.47212,NA,13414,91.99012,2744,NA,NA,NA,NA,NA,NA,374.4316999575,347.345163761111,334.186662466667,NA,NA,NA,NA
1.2334,7.26119,5.9194,13.1806,NA,NA,NA,NA,NA,100600,2526,123.33984,15758,121.01989,NA,13881,98.65672,NA,NA,NA,NA,NA,NA,NA,456.00278245,426.582352695,432.604545780702,NA,NA,NA,NA
1.30019,7.28374,6.29828,13.58202,NA,NA,NA,NA,NA,100760,2668,130.01949,15308,121.39572,NA,14274,104.97132,NA,NA,NA,NA,NA,NA,NA,456.00278245,426.582352695,432.604545780702,NA,NA,NA,NA
1.27203,7.32446,6.12477,13.44923,NA,NA,NA,NA,NA,100842,2656,127.20307,14948,122.07432,NA,13548,102.07957,2602,NA,NA,NA,NA,NA,NA,456.00278245,426.582352695,432.604545780702,NA,NA,NA,NA
NA,NA,6.32623,NA,NA,NA,NA,NA,NA,100901,NA,NA,NA,NA,NA,13400,105.43709,2545,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,NA,NA,NA,NA
NA,NA,6.40155,NA,NA,NA,NA,NA,NA,100952,NA,NA,NA,NA,NA,13200,106.69253,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,NA,NA,NA,NA
NA,NA,6.41423,NA,NA,NA,NA,NA,NA,101041,NA,NA,NA,NA,NA,13100,106.90387,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,NA,NA,NA,NA
NA,NA,6.30704,NA,NA,NA,NA,NA,NA,103963,NA,NA,NA,NA,NA,12900,105.11734,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,NA,NA,NA,NA
1.29104,7.01282,6.18256,13.19537,NA,NA,NA,NA,NA,104807,2595,129.10448,14319,116.88025,NA,12700,103.0426,2466,NA,NA,NA,NA,NA,NA,397.576521075,426.582352695,432.604545780702,NA,NA,NA,NA
1.33883,7.18025,6.42748,13.60773,NA,NA,NA,NA,NA,105712,2600,133.8826,14400,119.67091,NA,12600,107.12464,2700,NA,NA,NA,NA,NA,NA,397.576521075,426.582352695,432.604545780702,NA,NA,NA,NA
1.39957,7.39651,6.66536,14.06187,NA,NA,NA,NA,NA,106578,2606,139.95704,14544,123.27513,NA,12502,111.08939,2924,NA,NA,NA,NA,NA,NA,456.00278245,426.582352695,432.604545780702,NA,NA,NA,NA
NA,NA,6.953,NA,NA,NA,NA,NA,NA,107318,NA,NA,NA,NA,NA,12600,115.88338,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,NA,NA,NA,NA
NA,NA,7.13149,NA,NA,NA,NA,NA,NA,107818,NA,NA,NA,NA,NA,12700,118.85821,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,108095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,NA,NA,NA,NA
NA,NA,7.27854,NA,NA,NA,NA,NA,NA,108357,NA,NA,NA,NA,NA,12900,121.30901,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,108537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,108599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,108642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,108549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,3.269e+09,NA,30126.53328,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,108510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,3.453e+09,-0.334104343,31823.41828,-0.330430194
NA,NA,NA,NA,NA,NA,NA,NA,NA,108506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,3.799e+09,2.939659618,35024.8004,2.976672569
NA,NA,NA,NA,NA,NA,NA,NA,NA,108467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,4.439e+09,3.632264529,40930.17252,3.644686679
NA,NA,NA,NA,NA,NA,NA,NA,NA,108454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,4.504e+09,3.625815809,41561.70122,3.706139227
NA,NA,NA,NA,NA,NA,NA,NA,NA,108371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,4.803e+09,4.03545603,44333.88408,4.066185463
NA,NA,NA,NA,NA,NA,NA,NA,NA,108339,NA,NA,NA,NA,NA,NA,NA,2488,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,4.25e+09,0.941704036,39207.72715,0.885830698
NA,NA,NA,NA,NA,NA,NA,NA,NA,108399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,4.203e+09,-6.64149267,38771.63204,-6.647521133
NA,NA,NA,NA,NA,NA,NA,NA,NA,108405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,4.339e+09,0.904116108,40043.55971,0.947883409
NA,NA,NA,NA,NA,NA,NA,NA,NA,108358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,4.239e+09,-8.158453195,39144.88872,-8.101630001
NA,NA,NA,NA,NA,NA,NA,NA,NA,108292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,4.095e+09,-15.01925546,37850.77827,-14.93913533
NA,NA,NA,NA,NA,NA,NA,NA,NA,108191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,3.762e+09,-5.83081571,34820.11459,-5.702689627
NA,NA,NA,NA,NA,NA,NA,NA,NA,108044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,3.622e+09,-0.866217517,33573.71943,-0.720110924
NA,NA,NA,NA,NA,NA,NA,NA,NA,107884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,3.748e+09,0.258899676,34796.49436,0.417136576
NA,NA,NA,NA,NA,NA,NA,NA,NA,107710,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,3.873e+09,1.129761136,36022.54548,1.314119122
NA,NA,NA,NA,NA,NA,NA,NA,NA,107510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,3.893e+09,-0.606447494,36287.87949,-0.388725019
NA,NA,NA,NA,NA,NA,NA,NA,NA,107268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,3.984e+09,1.509312781,37233.29689,1.774942145
NA,NA,NA,NA,NA,NA,NA,NA,NA,106977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,107000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.507587098788,503.241000007527,502.543002135897,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.507587098788,503.241000007527,502.543002135897,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.507587098788,503.241000007527,502.543002135897,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.507587098788,503.241000007527,502.543002135897,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.507587098788,503.241000007527,502.543002135897,NA,NA,NA,NA
0.22422,NA,NA,NA,NA,NA,NA,NA,NA,NA,12050,11.21108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,369.702394016667,383.113234723333,354.736738328571,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.507587098788,503.241000007527,502.543002135897,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.507587098788,503.241000007527,502.543002135897,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.507587098788,503.241000007527,502.543002135897,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.507587098788,503.241000007527,502.543002135897,NA,NA,NA,NA
0.30222,NA,NA,NA,NA,NA,NA,NA,NA,NA,18875,15.11076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,369.702394016667,383.113234723333,354.736738328571,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.507587098788,503.241000007527,502.543002135897,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.507587098788,503.241000007527,502.543002135897,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.507587098788,503.241000007527,502.543002135897,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,1978248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,503.213819777778,500.042637090909,489.215656226984,NA,NA,NA,NA
0.41504,NA,NA,NA,NA,NA,NA,NA,NA,2068845,30158,20.75196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,369.702394016667,383.113234723333,354.736738328571,NA,NA,NA,NA
0.42694,NA,NA,NA,NA,NA,NA,NA,NA,2163591,32508,21.34682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,369.702394016667,383.113234723333,354.736738328571,NA,NA,NA,NA
0.48279,NA,NA,NA,NA,NA,NA,NA,NA,2262676,38643,24.13935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,369.702394016667,383.113234723333,354.736738328571,2843300000,NA,1201.581542,NA
0.50251,NA,NA,NA,NA,NA,NA,NA,NA,2366298,42343,25.12535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,369.702394016667,383.113234723333,354.736738328571,3282800000,7.118511824,1326.562857,2.427689349
0.41527,3.68364,5.47771,9.16135,NA,NA,NA,NA,NA,2474666,36829,20.76359,283868,92.09108,NA,334000,68.47139,NA,NA,NA,NA,NA,NA,NA,377.931943333333,398.687012614921,364.395148439506,3409600000,1.215150773,1317.466751,-3.217162808
0.48248,3.73945,5.65472,9.39417,NA,NA,NA,NA,NA,2587997,44927,24.12421,303458,93.48618,NA,359169,70.68405,40916,NA,NA,NA,NA,NA,NA,377.931943333333,398.687012614921,364.395148439506,3759800000,14.66722516,1389.164971,9.645838202
0.70347,3.813,5.83775,9.65074,NA,NA,NA,NA,86.06289,2706518,69134,35.17357,325892,95.3249,NA,386928,72.97183,49599,NA,206436,NA,NA,NA,NA,381.409301675758,391.266552031481,364.395148439506,4067800000,14.33420348,1465.046057,11.44966726
NA,NA,NA,NA,NA,NA,NA,NA,NA,2776568,NA,NA,NA,NA,NA,NA,NA,56726,NA,NA,NA,NA,NA,NA,398.967532953704,489.924679061538,477.662860478431,4271200000,8.280429404,1499.492177,5.548624948
0.71062,3.85084,6.04949,9.90033,NA,NA,NA,NA,NA,2848431,77173,35.48217,368321,96.32379,NA,444401,76.32386,66282,18.39094,NA,NA,NA,NA,NA,381.409301675758,385.992542684749,364.395148439506,4313600000,-8.556183291,1476.17185,-10.86318811
0.68852,3.85142,6.18798,10.03941,NA,NA,NA,NA,NA,2922153,77402,34.35661,388163,96.50395,NA,477378,78.31916,71207,20.1378,NA,NA,NA,NA,NA,381.409301675758,385.992542684749,364.395148439506,4003700000,-9.310638168,1335.553195,-11.59863728
0.60446,3.80763,6.33675,10.14438,NA,NA,NA,NA,NA,2997784,69247,30.1843,398978,95.26218,NA,510214,80.11073,80543,20.74642,NA,NA,NA,NA,NA,381.409301675758,391.266552031481,364.395148439506,3555800000,-12.48919176,1156.217473,-14.69701374
0.57661,3.73096,6.4933,10.22426,NA,NA,NA,NA,NA,3075373,66506,28.79858,402370,93.35211,NA,544935,82.18202,88930,NA,NA,NA,NA,NA,NA,377.931943333333,391.266552031481,364.395148439506,3.968e+09,14.01586549,1257.69857,11.13938499
0.53899,3.66609,6.69403,10.36013,NA,NA,NA,NA,NA,3154969,61874,26.92668,401372,91.70968,NA,582736,84.8044,104567,23.18412,NA,NA,NA,NA,NA,377.931943333333,391.266552031481,364.395148439506,4603100000,21.92523949,1422.190886,18.8491815
0.6188,3.5359,6.99256,10.52846,NA,NA,NA,NA,92.27997,3236626,70225,30.88755,388948,88.50025,NA,628495,88.51618,121928,20.96761,145669,26.94743,NA,NA,NA,381.409301675758,385.992542684749,364.395148439506,5125700000,11.29065118,1543.701414,8.482908417
0.64857,3.53118,7.11064,10.64183,NA,NA,NA,NA,NA,3320396,73104,32.43632,387138,88.22532,NA,656797,89.64101,138139,NA,NA,25.52514,NA,NA,NA,381.409301675758,385.992542684749,364.395148439506,5348300000,-0.996556104,1570.1044,-3.49430235
0.68353,3.48298,7.22816,10.71114,NA,NA,NA,NA,93.45001,3406334,77142,34.21144,381904,87.16483,NA,685585,90.80476,150128,NA,132106,25.9388,NA,NA,NA,381.409301675758,385.992542684749,364.395148439506,5815700000,3.788281521,1664.245717,1.169825962
